SIEMBRA,VERDE_ACTUAL,PRECIO_CHACRA,label,prediction
0.0,2.0,0.0,0.0,0.0
0.0,14.0,0.0,0.0,0.0
0.0,0.0,0.9,1.0,1.0
0.0,5.0,1.0,1.0,1.0
0.0,23.0,0.0,0.0,0.0
0.0,5.0,0.0,0.0,0.0
0.0,10.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,15.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,723.0,0.8,1.0,1.0
0.0,0.0,2.2,1.0,1.0
0.0,20.0,0.0,0.0,0.0
0.0,11.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,50.0,0.0,0.0,0.0
0.0,14.0,0.0,0.0,0.0
0.0,955.0,0.0,0.0,0.0
0.0,212.0,7.0,1.0,1.0
0.0,30.0,0.0,0.0,0.0
0.0,218.0,0.2,1.0,1.0
0.0,0.0,1.0,1.0,1.0
10.0,45.0,0.0,0.0,0.0
0.0,203.0,0.0,0.0,0.0
0.0,15.0,0.0,0.0,0.0
0.0,9.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
55.0,65.0,0.0,0.0,0.0
0.0,0.0,0.9,1.0,1.0
0.0,865.0,1.0,1.0,1.0
0.0,30.0,0.0,0.0,0.0
0.0,4.0,0.0,0.0,0.0
0.0,2960.0,0.0,0.0,0.0
0.0,10.0,0.0,0.0,0.0
0.0,30.0,0.0,0.0,0.0
20.0,40.0,0.9,1.0,1.0
0.0,44.0,0.0,0.0,0.0
0.0,530.0,1.0,1.0,1.0
0.0,1.0,0.0,0.0,0.0
0.0,685.0,1.0,1.0,1.0
0.0,205.0,2.0,1.0,1.0
0.0,97.0,0.0,0.0,0.0
0.0,3.0,0.0,0.0,0.0
0.0,160.0,0.0,0.0,0.0
0.0,25.0,0.0,0.0,0.0
0.0,21.0,0.6,1.0,1.0
70.0,70.0,0.0,0.0,0.0
0.0,180.0,0.9,1.0,1.0
2.0,2.0,0.86,1.0,1.0
0.0,1.0,1.0,1.0,1.0
0.0,120.0,1.5,1.0,1.0
0.0,105.0,0.0,0.0,0.0
0.0,5.0,0.0,0.0,0.0
0.0,10.0,0.6,1.0,1.0
0.0,3.0,0.0,0.0,0.0
0.0,56.0,0.0,0.0,0.0
0.0,1001.0,0.4,1.0,1.0
0.0,15.0,0.0,0.0,0.0
0.0,7.0,0.0,0.0,0.0
0.0,41.0,3.0,1.0,1.0
0.0,14.0,1.3,1.0,1.0
0.0,4.0,0.0,0.0,0.0
0.0,80.0,3.5,1.0,1.0
0.0,20.0,0.0,0.0,0.0
0.0,3.0,0.0,0.0,0.0
250.0,250.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,25.0,0.0,0.0,0.0
10.0,10.0,0.9,1.0,1.0
0.0,3.0,1.0,1.0,1.0
0.0,39.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,10.0,0.6,1.0,1.0
0.0,2.0,0.0,0.0,0.0
0.0,200.0,0.8,1.0,1.0
0.0,4.0,0.0,0.0,0.0
0.0,20.0,0.0,0.0,0.0
0.0,60.0,0.0,0.0,0.0
0.0,5.0,0.0,0.0,0.0
0.0,3.0,0.0,0.0,0.0
15.0,175.0,0.0,0.0,0.0
0.0,20.0,0.0,0.0,0.0
0.0,35.0,6.5,1.0,1.0
0.0,15.0,0.0,0.0,0.0
0.0,10.0,0.0,0.0,0.0
60.0,65.0,0.0,0.0,0.0
10.0,15.0,0.0,0.0,0.0
0.0,4.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,188.0,0.9,1.0,1.0
150.0,226.0,0.0,0.0,0.0
0.0,5.0,1.0,1.0,1.0
0.0,191.0,0.0,0.0,0.0
0.0,5.0,0.0,0.0,0.0
0.0,10.0,0.6,1.0,1.0
0.0,3.0,0.0,0.0,0.0
0.0,5.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,8.0,0.0,0.0,0.0
0.0,182.0,0.4,1.0,1.0
0.0,2.0,0.0,0.0,0.0
5.0,37.0,0.0,0.0,0.0
0.0,18.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,4.0,0.0,0.0,0.0
30.0,90.0,0.0,0.0,0.0
0.0,430.0,6.5,1.0,1.0
0.0,20.0,0.0,0.0,0.0
0.0,10.0,0.7,1.0,1.0
70.0,100.0,0.0,0.0,0.0
0.0,4.0,0.0,0.0,0.0
0.0,3.0,0.0,0.0,0.0
0.0,80.0,0.9,1.0,1.0
100.0,165.0,0.0,0.0,0.0
0.0,188.0,0.0,0.0,0.0
0.0,10.0,0.0,0.0,0.0
0.0,2.0,0.6,1.0,1.0
0.0,12.0,0.0,0.0,0.0
0.0,45.0,0.0,0.0,0.0
0.0,61.0,0.6,1.0,1.0
25.0,40.0,0.0,0.0,0.0
0.0,14.0,0.0,0.0,0.0
0.0,21.0,0.0,0.0,0.0
0.0,190.0,0.0,0.0,0.0
0.0,40.0,0.0,0.0,0.0
0.0,12.0,0.0,0.0,0.0
0.0,37.0,0.0,0.0,0.0
0.0,11.0,0.0,0.0,0.0
0.0,45.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,12.0,0.0,0.0,0.0
75.0,210.0,1.0,1.0,1.0
0.0,10.0,1.2,1.0,1.0
0.0,50.0,0.0,0.0,0.0
0.0,8.0,0.0,0.0,0.0
0.0,710.0,0.0,0.0,0.0
0.0,302.0,0.3,1.0,1.0
0.0,25.0,0.5,1.0,1.0
0.0,100.0,0.0,0.0,0.0
0.0,220.0,0.0,0.0,0.0
0.0,65.0,0.0,0.0,0.0
0.0,3.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,33.0,3.3,1.0,1.0
0.0,62.0,0.0,0.0,0.0
0.0,6.0,0.0,0.0,0.0
0.0,66.0,0.0,0.0,0.0
0.0,0.0,1.3,1.0,1.0
0.0,10.0,0.0,0.0,0.0
0.0,109.0,0.0,0.0,0.0
0.0,10.0,0.0,0.0,0.0
0.0,3.0,0.0,0.0,0.0
0.0,3.0,0.0,0.0,0.0
0.0,6.0,0.0,0.0,0.0
0.0,11.0,0.0,0.0,0.0
0.0,0.0,0.8,1.0,1.0
0.0,112.0,1.3,1.0,1.0
0.0,5.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,2860.0,0.2,1.0,1.0
0.0,25.0,0.0,0.0,0.0
0.0,5.0,0.0,0.0,0.0
0.0,31.0,0.0,0.0,0.0
0.0,500.0,0.0,0.0,0.0
0.0,78.0,0.2,1.0,1.0
6.0,6.0,0.0,0.0,0.0
0.0,68.0,1.5,1.0,1.0
0.0,12.0,0.0,0.0,0.0
10.0,47.0,2.0,1.0,1.0
15.0,35.0,0.0,0.0,0.0
0.0,0.0,1.15,1.0,1.0
0.0,20.0,3.2,1.0,1.0
0.0,3.0,3.5,1.0,1.0
0.0,600.0,0.0,0.0,0.0
0.0,20.0,0.0,0.0,0.0
0.0,20.0,1.0,1.0,1.0
0.0,25.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
10.0,10.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,8.0,0.0,0.0,0.0
0.0,10.0,0.0,0.0,0.0
0.0,0.0,1.0,1.0,1.0
0.0,2.0,0.0,0.0,0.0
0.0,15.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,15.0,0.0,0.0,0.0
0.0,20.0,0.0,0.0,0.0
0.0,19.0,0.0,0.0,0.0
40.0,70.0,0.0,0.0,0.0
0.0,200.0,0.4,1.0,1.0
0.0,100.0,0.8,1.0,1.0
30.0,30.0,0.0,0.0,0.0
0.0,100.0,1.0,1.0,1.0
5.0,9.0,0.0,0.0,0.0
0.0,8.0,2.6,1.0,1.0
200.0,200.0,1.2,1.0,1.0
0.0,5.0,0.0,0.0,0.0
0.0,25.0,0.0,0.0,0.0
0.0,4.0,0.0,0.0,0.0
0.0,50.0,0.0,0.0,0.0
5.0,10.0,0.0,0.0,0.0
0.0,30.0,0.0,0.0,0.0
0.0,23.0,0.9,1.0,1.0
0.0,1.0,0.0,0.0,0.0
0.0,0.0,2.6,1.0,1.0
80.0,158.0,1.0,1.0,1.0
0.0,5.0,0.0,0.0,0.0
0.0,10.0,0.0,0.0,0.0
0.0,10.0,0.0,0.0,0.0
4.0,4.0,0.0,0.0,0.0
8.0,8.0,0.0,0.0,0.0
0.0,4.0,0.0,0.0,0.0
0.0,140.0,0.0,0.0,0.0
0.0,10.0,0.0,0.0,0.0
0.0,26.0,0.0,0.0,0.0
0.0,3.0,0.0,0.0,0.0
0.0,13.0,0.0,0.0,0.0
0.0,0.0,0.8,1.0,1.0
1.0,16.0,0.0,0.0,0.0
0.0,3.0,0.0,0.0,0.0
5.0,5.0,0.0,0.0,0.0
0.0,20.0,0.0,0.0,0.0
0.0,403.0,0.0,0.0,0.0
636.0,636.0,1.2,1.0,1.0
0.0,15.0,0.0,0.0,0.0
0.0,20.0,0.0,0.0,0.0
0.0,4.0,2.0,1.0,1.0
0.0,18.0,0.0,0.0,0.0
0.0,40.0,0.0,0.0,0.0
0.0,188.0,0.9,1.0,1.0
15.0,15.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,8.0,0.0,0.0,0.0
0.0,4.0,0.0,0.0,0.0
400.0,400.0,1.2,1.0,1.0
0.0,12.0,0.0,0.0,0.0
0.0,19.0,0.0,0.0,0.0
0.0,13.0,0.0,0.0,0.0
0.0,6.0,0.0,0.0,0.0
0.0,20.0,0.9,1.0,1.0
0.0,5.0,0.0,0.0,0.0
0.0,5.0,0.0,0.0,0.0
0.0,0.0,2.6,1.0,1.0
0.0,5.0,0.0,0.0,0.0
20.0,152.0,0.0,0.0,0.0
0.0,45.0,0.0,0.0,0.0
0.0,296.0,0.0,0.0,0.0
0.0,20.0,0.0,0.0,0.0
0.0,69.0,1.2,1.0,1.0
0.0,20.0,0.0,0.0,0.0
0.0,25.0,0.0,0.0,0.0
0.0,80.0,0.0,0.0,0.0
0.0,122.0,0.0,0.0,0.0
1200.0,1200.0,1.2,1.0,1.0
0.0,1464.0,0.0,0.0,0.0
0.0,4.0,0.0,0.0,0.0
0.0,30.0,0.0,0.0,0.0
0.0,40.0,0.0,0.0,0.0
0.0,47.0,0.0,0.0,0.0
0.0,17.0,0.0,0.0,0.0
2.0,49.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,4025.0,2.0,1.0,1.0
0.0,10.0,0.0,0.0,0.0
0.0,5.0,1.0,1.0,1.0
0.0,485.0,0.0,0.0,0.0
0.0,114.0,1.5,1.0,1.0
0.0,283.0,0.0,0.0,0.0
0.0,12.0,0.0,0.0,0.0
0.0,29.0,0.0,0.0,0.0
0.0,52.0,0.0,0.0,0.0
0.0,64.0,0.2,1.0,1.0
0.0,25.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,1627.0,0.75,1.0,1.0
0.0,13.0,0.0,0.0,0.0
0.0,23.0,0.0,0.0,0.0
3.0,3.0,0.0,0.0,0.0
0.0,28.0,0.0,0.0,0.0
0.0,1237.0,3.0,1.0,1.0
0.0,37.0,0.0,0.0,0.0
0.0,8.0,0.0,0.0,0.0
1800.0,1800.0,1.2,1.0,1.0
0.0,10.0,0.0,0.0,0.0
0.0,20.0,0.0,0.0,0.0
0.0,3.0,0.0,0.0,0.0
0.0,50.0,0.0,0.0,0.0
0.0,28.0,2.0,1.0,1.0
0.0,9.0,0.0,0.0,0.0
0.0,30.0,0.0,0.0,0.0
0.0,370.0,0.75,1.0,1.0
0.0,5.0,0.0,0.0,0.0
0.0,10.0,0.0,0.0,0.0
0.0,5.0,0.0,0.0,0.0
1040.0,1040.0,1.2,1.0,1.0
0.0,25.0,0.0,0.0,0.0
0.0,10.0,0.0,0.0,0.0
0.0,3.0,0.0,0.0,0.0
0.0,23.0,2.0,1.0,1.0
0.0,45.0,0.0,0.0,0.0
0.0,10.0,0.0,0.0,0.0
0.0,15.0,1.0,1.0,1.0
0.0,2.0,0.0,0.0,0.0
0.0,30.0,0.0,0.0,0.0
0.0,43.0,0.0,0.0,0.0
0.0,9.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,5.0,2.0,1.0,1.0
0.0,15.0,0.0,0.0,0.0
0.0,1942.0,0.75,1.0,1.0
0.0,4.0,0.0,0.0,0.0
0.0,238.0,1.5,1.0,1.0
0.0,20.0,0.0,0.0,0.0
0.0,5.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,19.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,20.0,0.0,0.0,0.0
0.0,5.0,0.0,0.0,0.0
0.0,3.0,0.0,0.0,0.0
0.0,5.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,258.0,0.0,0.0,0.0
0.0,135.0,0.75,1.0,1.0
0.0,25.0,0.0,0.0,0.0
600.0,600.0,0.0,0.0,0.0
0.0,20.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,22.0,2.0,1.0,1.0
0.0,5.0,1.0,1.0,1.0
0.0,22.0,0.0,0.0,0.0
0.0,30.0,0.0,0.0,0.0
0.0,6.0,0.0,0.0,0.0
0.0,17.0,0.0,0.0,0.0
0.0,1792.0,0.75,1.0,1.0
0.0,5.0,0.0,0.0,0.0
80.0,80.0,0.0,0.0,0.0
0.0,15.0,0.0,0.0,0.0
0.0,5.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,5.0,2.0,1.0,1.0
0.0,10.0,0.0,0.0,0.0
0.0,5.0,1.0,1.0,1.0
0.0,1.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,852.0,0.75,1.0,1.0
0.0,12.0,1.5,1.0,1.0
0.0,7.0,0.0,0.0,0.0
0.0,10.0,0.0,0.0,0.0
0.0,0.0,3.31,1.0,1.0
0.0,0.0,1.1,1.0,1.0
12.0,12.0,0.0,0.0,0.0
0.0,0.0,1.2,1.0,1.0
0.0,1.0,0.0,0.0,0.0
2.0,4.0,0.0,0.0,0.0
0.0,15.0,0.0,0.0,0.0
2.0,2.0,0.0,0.0,0.0
0.0,31.0,3.31,1.0,1.0
10.0,10.0,1.3,1.0,1.0
0.0,3.0,0.0,0.0,0.0
12.0,16.0,0.0,0.0,0.0
8.0,8.0,0.0,0.0,0.0
0.0,18.0,0.0,0.0,0.0
40.0,48.0,1.2,1.0,1.0
0.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,0.0,5.0,1.0,1.0
18.0,18.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,6.0,0.0,0.0,0.0
0.0,94.0,3.31,1.0,1.0
200.0,200.0,1.3,1.0,1.0
8.0,28.0,3.2,1.0,1.0
0.0,1.0,1.0,1.0,1.0
15.0,25.0,0.0,0.0,0.0
0.0,3.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,24.0,0.0,0.0,0.0
0.0,4.0,0.0,0.0,0.0
4.0,18.0,1.0,1.0,1.0
0.0,1.0,0.0,0.0,0.0
0.0,40.0,3.31,1.0,1.0
50.0,50.0,0.0,0.0,0.0
5.0,5.0,3.2,1.0,1.0
0.0,4.0,0.0,0.0,0.0
15.0,36.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
2.0,2.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,300.0,3.31,1.0,1.0
0.0,0.0,1.3,1.0,1.0
0.0,2.0,0.0,0.0,0.0
10.0,13.0,0.0,0.0,0.0
0.0,73.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.8,1.0,1.0
0.0,2.0,0.0,0.0,0.0
2.0,2.0,0.0,0.0,0.0
2.0,2.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,0.0,3.31,1.0,1.0
8.0,8.0,1.3,1.0,1.0
11.0,16.0,0.0,0.0,0.0
7.0,7.0,3.2,1.0,1.0
0.0,12.0,0.0,0.0,0.0
0.0,2.0,1.0,1.0,1.0
35.0,35.0,0.0,0.0,0.0
0.0,53.0,0.0,0.0,0.0
0.0,3.0,0.0,0.0,0.0
20.0,20.0,0.0,0.0,0.0
0.0,0.0,1.8,1.0,1.0
0.0,6.0,0.7,1.0,1.0
121.0,282.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
2.0,2.0,0.0,0.0,0.0
0.0,30.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,87.0,0.0,0.0,0.0
23.0,23.0,0.0,0.0,0.0
0.0,203.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,10.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,1.0
0.0,635.0,1.6,1.0,1.0
3.0,14.0,1.2,1.0,1.0
0.0,619.0,0.0,0.0,0.0
0.0,65.0,0.0,0.0,0.0
0.0,50.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,35.0,0.6,1.0,1.0
0.0,125.0,0.0,0.0,0.0
0.0,16.0,0.0,0.0,0.0
0.0,14.0,0.3,1.0,1.0
0.0,1.0,0.0,0.0,0.0
2.0,2.0,0.0,0.0,0.0
0.0,140.0,1.0,1.0,1.0
0.0,1.0,0.0,0.0,0.0
2.0,2.0,0.0,0.0,0.0
0.0,16.0,0.0,0.0,0.0
6.0,6.0,0.0,0.0,0.0
0.0,10.0,0.0,0.0,0.0
0.0,291.0,0.0,0.0,0.0
0.0,23.0,0.7,1.0,1.0
0.0,2.0,1.2,1.0,1.0
3.0,3.0,0.0,0.0,0.0
0.0,45.0,0.0,0.0,0.0
0.0,9.0,0.0,0.0,0.0
0.0,12.0,0.0,0.0,0.0
0.0,38.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,10.0,0.0,0.0,0.0
0.0,1.0,1.6,1.0,1.0
64.0,86.0,0.0,0.0,0.0
0.0,4.0,0.0,0.0,0.0
0.0,79.0,0.0,0.0,0.0
0.0,4.0,0.0,0.0,0.0
150.0,150.0,0.0,0.0,0.0
0.0,15.0,0.5,1.0,1.0
0.0,144.0,0.0,0.0,0.0
0.0,7.0,0.0,0.0,0.0
0.0,300.0,0.0,0.0,0.0
0.0,60.0,0.3,1.0,1.0
0.0,0.0,1.0,1.0,1.0
0.0,52.0,1.12,1.0,1.0
0.0,237.0,0.0,0.0,0.0
25.0,33.0,0.0,0.0,0.0
0.0,40.0,0.0,0.0,0.0
0.0,10.0,0.0,0.0,0.0
0.0,3046.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,4.0,0.0,0.0,0.0
0.0,41.0,0.7,1.0,1.0
698.0,698.0,0.0,0.0,0.0
10.0,19.0,0.0,0.0,0.0
0.0,25.0,0.0,0.0,0.0
0.0,3.0,0.0,0.0,0.0
0.0,32.0,0.0,0.0,0.0
72.0,284.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,10.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,1.0,1.6,1.0,1.0
564.0,895.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,35.0,0.0,0.0,0.0
0.0,6.0,0.0,0.0,0.0
0.0,5.0,0.6,1.0,1.0
0.0,2.0,0.0,0.0,0.0
0.0,19.0,0.3,1.0,1.0
0.0,2.0,0.0,0.0,0.0
0.0,9.0,0.0,0.0,0.0
24.0,96.0,0.0,0.0,0.0
0.0,4.0,0.0,0.0,0.0
2.0,2.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,3.0,0.0,0.0,0.0
0.0,2.0,0.7,1.0,1.0
181.0,291.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
3.0,5.0,0.0,0.0,0.0
26.0,52.0,3.04,1.0,1.0
0.0,20.0,0.0,0.0,0.0
0.0,8.0,0.0,0.0,0.0
0.0,49.0,1.6,1.0,1.0
129.0,293.0,1.2,1.0,1.0
0.0,7.0,0.0,0.0,0.0
0.0,8.0,0.0,0.0,0.0
0.0,22.0,0.0,0.0,0.0
0.0,15.0,0.0,0.0,0.0
0.0,5.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,28.0,0.0,0.0,0.0
0.0,4.0,0.3,1.0,1.0
0.0,0.0,1.0,1.0,1.0
0.0,13.0,1.1,1.0,1.0
0.0,13.0,0.0,0.0,0.0
11.0,26.0,1.0,1.0,1.0
0.0,9.0,0.0,0.0,0.0
0.0,0.0,1.7,1.0,1.0
50.0,96.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,246.0,0.0,0.0,0.0
308.0,334.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
2.0,6.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
77.0,154.0,0.0,0.0,0.0
0.0,7.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
139.0,365.0,0.0,0.0,0.0
0.0,4.0,0.0,0.0,0.0
0.0,56.0,0.0,0.0,0.0
11.0,16.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,3.0,0.0,0.0,0.0
0.0,1.0,0.7,1.0,1.0
886.0,1069.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
2.0,5.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
21.0,81.0,0.0,0.0,0.0
0.0,15.0,0.0,0.0,0.0
0.0,3.0,1.5,1.0,1.0
0.0,11.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,107.0,0.0,0.0,0.0
0.0,8.0,0.6,1.0,1.0
0.0,1.0,0.0,0.0,0.0
0.0,2.0,0.3,1.0,1.0
0.0,68.0,1.1,1.0,1.0
0.0,8.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
1.0,4.0,0.0,0.0,0.0
0.0,4.0,0.0,0.0,0.0
0.0,1.0,0.7,1.0,1.0
468.0,499.0,0.0,0.0,0.0
3.0,5.0,0.0,0.0,0.0
0.0,10.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
26.0,71.0,0.0,0.0,0.0
0.0,10.0,0.0,0.0,0.0
519.0,764.0,0.0,0.0,0.0
0.0,5.0,0.6,1.0,1.0
0.0,2.0,0.3,1.0,1.0
8.0,8.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,1.0
0.0,16.0,0.0,0.0,0.0
0.0,9.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,5.0,0.0,0.0,0.0
0.0,1420.0,0.0,0.0,0.0
0.0,109.0,0.0,0.0,0.0
0.0,30.0,0.0,0.0,0.0
0.0,60.0,0.0,0.0,0.0
0.0,141.0,1.2,1.0,1.0
0.0,469.0,0.8,1.0,1.0
0.0,4.0,1.0,1.0,1.0
0.0,792.0,2.5,1.0,1.0
50.0,692.0,1.3,1.0,1.0
0.0,8.0,0.0,0.0,0.0
0.0,5.0,0.0,0.0,0.0
0.0,308.0,0.0,0.0,0.0
0.0,10.0,0.5,1.0,1.0
0.0,12.0,0.0,0.0,0.0
0.0,6.0,0.0,0.0,0.0
0.0,38.0,0.9,1.0,1.0
0.0,1.0,0.0,0.0,0.0
0.0,4.0,0.0,0.0,0.0
0.0,11.0,0.0,0.0,0.0
0.0,71.0,0.0,0.0,0.0
0.0,15.0,0.0,0.0,0.0
0.0,28.0,0.0,0.0,0.0
0.0,35.0,2.93,1.0,1.0
0.0,3200.0,0.0,0.0,0.0
0.0,200.0,0.0,0.0,0.0
0.0,17.0,1.3,1.0,1.0
0.0,67.0,0.0,0.0,0.0
0.0,11.0,0.0,0.0,0.0
0.0,4103.0,0.0,0.0,0.0
0.0,62.0,0.0,0.0,0.0
0.0,9738.0,1.2,1.0,1.0
0.0,244.0,0.8,1.0,1.0
0.0,10.0,1.0,1.0,1.0
0.0,14440.0,2.5,1.0,1.0
0.0,190.0,1.3,1.0,1.0
5.0,20.0,1.0,1.0,1.0
0.0,45.0,0.0,0.0,0.0
0.0,300.0,0.0,0.0,0.0
0.0,20.0,0.6,1.0,1.0
0.0,65.0,0.0,0.0,0.0
0.0,30.0,1.5,1.0,1.0
0.0,137.0,0.0,0.0,0.0
0.0,246.0,1.0,1.0,1.0
0.0,81.0,0.0,0.0,0.0
0.0,15.0,0.0,0.0,0.0
0.0,579.0,0.0,0.0,0.0
0.0,20.0,0.0,0.0,0.0
0.0,15.0,0.0,0.0,0.0
0.0,30.0,0.0,0.0,0.0
0.0,0.0,2.3,1.0,1.0
0.0,13.0,0.0,0.0,0.0
0.0,239.0,8.0,1.0,1.0
0.0,491.0,0.15,1.0,0.0
0.0,130.0,0.0,0.0,0.0
0.0,30.0,0.0,0.0,0.0
0.0,3.0,0.0,0.0,0.0
0.0,16.0,0.0,0.0,0.0
0.0,13.0,0.0,0.0,0.0
0.0,0.0,1.2,1.0,1.0
0.0,9.0,0.0,0.0,0.0
0.0,20.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,103.0,0.1,1.0,0.0
0.0,15.0,0.0,0.0,0.0
0.0,7.0,0.0,0.0,0.0
0.0,38.0,1.1,1.0,1.0
0.0,373.0,0.1,1.0,0.0
0.0,198.0,0.15,1.0,0.0
0.0,10.0,0.0,0.0,0.0
0.0,0.0,1.4,1.0,1.0
0.0,1.0,0.0,0.0,0.0
0.0,17.0,0.0,0.0,0.0
0.0,76.0,1.6,1.0,1.0
0.0,3.0,0.0,0.0,0.0
0.0,0.0,2.8,1.0,1.0
0.0,151.0,0.0,0.0,0.0
0.0,420.0,0.1,1.0,0.0
0.0,100.0,0.0,0.0,0.0
0.0,11.0,0.0,0.0,0.0
0.0,0.0,4.9,1.0,1.0
0.0,12.0,0.0,0.0,0.0
0.0,14.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,0.0,1.0,1.0,1.0
0.0,8.0,0.0,0.0,0.0
0.0,4451.0,0.1,1.0,0.0
0.0,15.0,0.0,0.0,0.0
0.0,61.0,0.0,0.0,0.0
0.0,24.0,0.0,0.0,0.0
0.0,437.0,0.2,1.0,1.0
0.0,0.0,1.5,1.0,1.0
0.0,19.0,0.0,0.0,0.0
0.0,12.0,0.0,0.0,0.0
0.0,0.0,2.1,1.0,1.0
0.0,3.0,0.0,0.0,0.0
0.0,300.0,8.0,1.0,1.0
0.0,15.0,0.0,0.0,0.0
0.0,427.0,0.15,1.0,0.0
0.0,5.0,0.0,0.0,0.0
0.0,9.0,0.0,0.0,0.0
0.0,0.0,1.7,1.0,1.0
0.0,2.0,0.8,1.0,1.0
0.0,10.0,0.0,0.0,0.0
0.0,39.0,0.0,0.0,0.0
0.0,0.0,0.7,1.0,1.0
0.0,3.0,0.0,0.0,0.0
0.0,15.0,0.0,0.0,0.0
0.0,10.0,0.0,0.0,0.0
0.0,95.0,0.1,1.0,0.0
0.0,4.0,0.0,0.0,0.0
0.0,20.0,0.1,1.0,0.0
0.0,146.0,0.2,1.0,1.0
0.0,55.0,1.6,1.0,1.0
0.0,5.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,8.0,0.15,1.0,0.0
0.0,10.0,0.0,0.0,0.0
0.0,75.0,0.0,0.0,0.0
